step,tconv,GP2_s1_dCL,GP2_s1_dCD,GP2_s1_dCMz,GP2_s1_dCDp,GP2_s1_dCDv,GP2_s2_dCL,GP2_s2_dCD,GP2_s2_dCMz,GP2_s2_dCDp,GP2_s2_dCDv,NN2_s1_dCL,NN2_s1_dCD,NN2_s1_dCMz,NN2_s1_dCDp,NN2_s1_dCDv,NN2_s2_dCL,NN2_s2_dCD,NN2_s2_dCMz,NN2_s2_dCDp,NN2_s2_dCDv
305,3.050000000000e-02,3.888800000000e-05,8.280941000000e-06,7.575764000000e-05,8.903600000000e-06,-6.270100000000e-07,-8.194760000000e-05,1.639561000000e-05,3.477011000000e-06,1.707900000000e-05,-6.884900000000e-07,1.072270000000e-05,7.595638000000e-06,7.721221000000e-05,8.214400000000e-06,-6.253300000000e-07,-1.073146000000e-04,1.992353000000e-05,1.598911000000e-05,2.061300000000e-05,-6.947000000000e-07
306,3.060000000000e-02,8.668590000000e-05,3.341078000000e-05,6.277805000000e-05,3.404000000000e-05,-6.356200000000e-07,-3.267470000000e-05,3.350080000000e-05,-1.356569000000e-05,3.419600000000e-05,-6.971200000000e-07,6.920570000000e-05,3.912085000000e-05,6.405878000000e-05,3.974700000000e-05,-6.351500000000e-07,-6.366620000000e-05,4.074906000000e-05,-2.694990000000e-06,4.145100000000e-05,-7.047000000000e-07
307,3.070000000000e-02,9.870490000000e-05,5.449487000000e-05,1.701360000000e-05,5.513800000000e-05,-6.449800000000e-07,-7.062500000000e-06,3.358907000000e-05,-2.276294000000e-05,3.429800000000e-05,-7.045000000000e-07,9.147220000000e-05,6.316002000000e-05,1.691293000000e-05,6.380200000000e-05,-6.453600000000e-07,-3.640110000000e-05,3.957728000000e-05,-1.937806000000e-05,4.029600000000e-05,-7.136900000000e-07
308,3.080000000000e-02,8.624750000000e-05,6.035911000000e-05,-4.398559000000e-05,6.101200000000e-05,-6.543200000000e-07,-1.288090000000e-05,2.108690000000e-05,-2.118785000000e-05,2.180100000000e-05,-7.098800000000e-07,7.586560000000e-05,6.675168000000e-05,-5.064314000000e-05,6.740600000000e-05,-6.549700000000e-07,-3.716120000000e-05,2.071041000000e-05,-2.640139000000e-05,2.143700000000e-05,-7.202800000000e-07
309,3.090000000000e-02,4.738790000000e-05,4.628183000000e-05,-1.005286000000e-04,4.695000000000e-05,-6.632800000000e-07,-5.240600000000e-05,5.697780000000e-06,-1.365600000000e-05,6.416500000000e-06,-7.152000000000e-07,2.530680000000e-05,4.721048000000e-05,-1.148326000000e-04,4.788100000000e-05,-6.638500000000e-07,-6.998730000000e-05,-2.497215000000e-06,-2.610500000000e-05,-1.766400000000e-06,-7.262500000000e-07
310,3.100000000000e-02,-4.485660000000e-05,9.568610000000e-06,-1.344100000000e-04,1.024600000000e-05,-6.654800000000e-07,-1.132979000000e-04,-1.024404000000e-05,-1.685521000000e-05,-9.517100000000e-06,-7.194000000000e-07,-5.207670000000e-05,9.020307000000e-06,-1.352397000000e-04,9.698600000000e-06,-6.666800000000e-07,-1.208598000000e-04,-1.081415000000e-05,-2.674006000000e-05,-1.008500000000e-05,-7.294000000000e-07
311,3.110000000000e-02,-1.021309000000e-04,-4.976150000000e-07,-1.141656000000e-04,1.685000000000e-07,-6.657600000000e-07,-1.526033000000e-04,-2.293089000000e-06,-1.652204000000e-05,-1.576400000000e-06,-7.239800000000e-07,-1.476270000000e-04,-1.715847000000e-05,-1.144322000000e-04,-1.649100000000e-05,-6.665900000000e-07,-1.670770000000e-04,-3.666840000000e-07,-2.700362000000e-05,3.632200000000e-07,-7.334000000000e-07
312,3.120000000000e-02,-1.651554000000e-04,-2.571142000000e-05,-8.861498000000e-05,-2.503400000000e-05,-6.701400000000e-07,-1.308333000000e-04,2.025367000000e-05,4.425717000000e-06,2.098300000000e-05,-7.354000000000e-07,-2.145969000000e-04,-3.970345000000e-05,-9.477219000000e-05,-3.902600000000e-05,-6.710000000000e-07,-1.352047000000e-04,1.837631000000e-05,-8.870158000000e-06,1.911600000000e-05,-7.445400000000e-07
313,3.130000000000e-02,-2.085163000000e-04,-5.157065000000e-05,-8.827589000000e-05,-5.089300000000e-05,-6.758500000000e-07,-2.371040000000e-05,4.569828000000e-05,3.693932000000e-05,4.643500000000e-05,-7.431400000000e-07,-2.561926000000e-04,-6.170637000000e-05,-9.589318000000e-05,-6.103000000000e-05,-6.764200000000e-07,-4.078520000000e-05,4.364297000000e-05,1.959886000000e-05,4.438800000000e-05,-7.512500000000e-07
314,3.140000000000e-02,-2.256882000000e-04,-5.804846000000e-05,-9.369900000000e-05,-5.736400000000e-05,-6.841900000000e-07,1.127155000000e-04,5.343165000000e-05,7.101403000000e-05,5.418400000000e-05,-7.516000000000e-07,-2.492516000000e-04,-5.631282000000e-05,-1.002399000000e-04,-5.563100000000e-05,-6.852100000000e-07,7.478460000000e-05,4.945162000000e-05,5.091401000000e-05,5.021300000000e-05,-7.593400000000e-07
315,3.150000000000e-02,-2.348226000000e-04,-4.701827000000e-05,-1.072197000000e-04,-4.633400000000e-05,-6.906800000000e-07,2.271177000000e-04,5.116983000000e-05,9.477152000000e-05,5.192900000000e-05,-7.590400000000e-07,-2.497856000000e-04,-3.527326000000e-05,-1.153320000000e-04,-3.458800000000e-05,-6.912200000000e-07,1.743520000000e-04,4.617457000000e-05,7.647742000000e-05,4.694300000000e-05,-7.673100000000e-07
316,3.160000000000e-02,-2.484100000000e-04,-2.714531000000e-05,-1.267503000000e-04,-2.645100000000e-05,-6.992600000000e-07,2.713919000000e-04,4.498569000000e-05,9.044527000000e-05,4.575500000000e-05,-7.665000000000e-07,-2.763509000000e-04,-1.428874000000e-05,-1.383887000000e-04,-1.359500000000e-05,-6.992800000000e-07,2.097766000000e-04,4.116507000000e-05,7.596138000000e-05,4.194300000000e-05,-7.754900000000e-07
317,3.170000000000e-02,-2.817732000000e-04,-6.446209000000e-06,-1.447545000000e-04,-5.742600000000e-06,-7.073900000000e-07,2.375859000000e-04,3.258307000000e-05,5.752614000000e-05,3.336100000000e-05,-7.742300000000e-07,-3.177316000000e-04,3.346835000000e-06,-1.546045000000e-04,4.051700000000e-06,-7.075600000000e-07,1.783738000000e-04,3.008782000000e-05,4.772431000000e-05,3.087500000000e-05,-7.830600000000e-07
318,3.180000000000e-02,-3.383035000000e-04,4.398445000000e-06,-1.616562000000e-04,5.113300000000e-06,-7.162800000000e-07,1.632716000000e-04,1.980853000000e-05,9.857056000000e-06,2.059300000000e-05,-7.821100000000e-07,-3.652986000000e-04,9.277857000000e-06,-1.648180000000e-04,9.994600000000e-06,-7.172500000000e-07,1.128454000000e-04,1.563957000000e-05,2.353861000000e-06,1.643300000000e-05,-7.903400000000e-07
319,3.190000000000e-02,-3.756396000000e-04,-4.531855000000e-06,-1.646267000000e-04,-3.802000000000e-06,-7.253300000000e-07,1.086996000000e-04,4.366538000000e-06,-2.334966000000e-05,5.160400000000e-06,-7.900900000000e-07,-3.865697000000e-04,-6.623277000000e-06,-1.631823000000e-04,-5.890100000000e-06,-7.269000000000e-07,5.963640000000e-05,-4.920324000000e-06,-3.424467000000e-05,-4.116900000000e-06,-7.973500000000e-07
320,3.200000000000e-02,-3.777088000000e-04,-2.877091000000e-05,-1.725861000000e-04,-2.803600000000e-05,-7.297600000000e-07,3.569230000000e-05,-1.366830000000e-05,-4.548038000000e-05,-1.287400000000e-05,-7.918000000000e-07,-3.890683000000e-04,-3.947062000000e-05,-1.670594000000e-04,-3.873200000000e-05,-7.307600000000e-07,-2.832600000000e-06,-2.370230000000e-05,-5.368523000000e-05,-2.290300000000e-05,-7.983300000000e-07
321,3.210000000000e-02,-3.190930000000e-04,-4.311561000000e-05,-1.484451000000e-04,-4.238700000000e-05,-7.283800000000e-07,2.991180000000e-05,-9.339370000000e-06,-3.739500000000e-05,-8.545600000000e-06,-7.919800000000e-07,-3.225837000000e-04,-6.061521000000e-05,-1.518786000000e-04,-5.988600000000e-05,-7.291200000000e-07,-1.927460000000e-05,-1.740101000000e-05,-5.400694000000e-05,-1.660100000000e-05,-7.988600000000e-07
322,3.220000000000e-02,-2.260841000000e-04,-3.341288000000e-05,-1.066927000000e-04,-3.268400000000e-05,-7.338800000000e-07,-3.998730000000e-05,-1.528741000000e-05,-3.496685000000e-05,-1.449400000000e-05,-7.933600000000e-07,-2.010968000000e-04,-4.064662000000e-05,-1.056191000000e-04,-3.992000000000e-05,-7.341200000000e-07,-1.044149000000e-04,-1.928236000000e-05,-5.211813000000e-05,-1.848300000000e-05,-8.010000000000e-07
323,3.230000000000e-02,-1.303370000000e-04,-2.016549000000e-05,-4.188773000000e-05,-1.943000000000e-05,-7.381500000000e-07,-8.314450000000e-05,-4.544110000000e-06,-1.689724000000e-06,-3.753300000000e-06,-7.960400000000e-07,-9.324960000000e-05,-1.823021000000e-05,-3.156394000000e-05,-1.749800000000e-05,-7.373100000000e-07,-1.396409000000e-04,-3.644523000000e-06,-1.938178000000e-05,-2.846800000000e-06,-8.046400000000e-07
324,3.240000000000e-02,-4.554750000000e-05,-5.565899000000e-06,1.885936000000e-05,-4.826000000000e-06,-7.431400000000e-07,-8.078840000000e-05,2.623422000000e-05,2.897406000000e-05,2.703000000000e-05,-8.029600000000e-07,-2.392240000000e-05,2.085609000000e-06,3.070865000000e-05,2.822500000000e-06,-7.411300000000e-07,-1.196982000000e-04,3.387078000000e-05,1.612609000000e-05,3.467400000000e-05,-8.122800000000e-07
325,3.250000000000e-02,1.138410000000e-05,7.253774000000e-06,5.154216000000e-05,7.997400000000e-06,-7.468500000000e-07,-6.554290000000e-05,4.827357000000e-05,3.513013000000e-05,4.908000000000e-05,-8.104400000000e-07,1.397150000000e-05,1.796399000000e-05,6.196890000000e-05,1.870400000000e-05,-7.445200000000e-07,-8.172400000000e-05,6.133032000000e-05,3.191915000000e-05,6.214700000000e-05,-8.203000000000e-07
326,3.260000000000e-02,3.918270000000e-05,2.464555000000e-05,4.831860000000e-05,2.539400000000e-05,-7.534500000000e-07,-4.857550000000e-05,5.620836000000e-05,9.788852000000e-06,5.702800000000e-05,-8.200800000000e-07,3.667460000000e-05,3.648370000000e-05,5.844904000000e-05,3.723100000000e-05,-7.522300000000e-07,-4.284880000000e-05,6.846865000000e-05,1.705202000000e-05,6.930100000000e-05,-8.310500000000e-07
327,3.270000000000e-02,5.632150000000e-05,3.676552000000e-05,2.148915000000e-05,3.752400000000e-05,-7.627600000000e-07,-3.252920000000e-05,4.404737000000e-05,-3.311724000000e-05,4.488100000000e-05,-8.297700000000e-07,5.714310000000e-05,4.775826000000e-05,3.026755000000e-05,4.851800000000e-05,-7.629300000000e-07,-1.810790000000e-05,5.295115000000e-05,-2.160726000000e-05,5.379900000000e-05,-8.422600000000e-07
328,3.280000000000e-02,7.045850000000e-05,4.800193000000e-05,-7.723828000000e-06,4.877400000000e-05,-7.747200000000e-07,-3.348450000000e-05,2.335506000000e-05,-7.710607000000e-05,2.419800000000e-05,-8.383800000000e-07,7.534270000000e-05,5.653317000000e-05,-1.139184000000e-06,5.730700000000e-05,-7.755600000000e-07,-2.224670000000e-05,2.999767000000e-05,-6.885247000000e-05,3.085500000000e-05,-8.520100000000e-07
329,3.290000000000e-02,7.696050000000e-05,4.681118000000e-05,-2.351519000000e-05,4.760100000000e-05,-7.866200000000e-07,-4.971060000000e-05,2.264415000000e-06,-1.045008000000e-04,3.117500000000e-06,-8.475300000000e-07,8.709660000000e-05,5.220684000000e-05,-1.647167000000e-05,5.299700000000e-05,-7.876300000000e-07,-4.271800000000e-05,6.864709000000e-06,-1.014008000000e-04,7.732300000000e-06,-8.619000000000e-07
330,3.300000000000e-02,5.119180000000e-05,2.663198000000e-05,-3.316614000000e-05,2.742500000000e-05,-7.883800000000e-07,-5.252180000000e-05,-1.178167000000e-05,-1.010605000000e-04,-1.092800000000e-05,-8.514300000000e-07,9.786370000000e-05,3.277090000000e-05,-1.478239000000e-05,3.356400000000e-05,-7.895400000000e-07,-3.885400000000e-05,-8.949697000000e-06,-9.424996000000e-05,-8.080300000000e-06,-8.664900000000e-07
331,3.310000000000e-02,3.337290000000e-05,2.413295000000e-05,6.477945000000e-06,2.491400000000e-05,-7.761200000000e-07,-8.549270000000e-05,-7.055077000000e-06,-7.598670000000e-05,-6.207600000000e-06,-8.510400000000e-07,7.279210000000e-05,2.086857000000e-05,2.078263000000e-05,2.165200000000e-05,-7.783700000000e-07,-1.025794000000e-04,-1.809776000000e-05,-7.181384000000e-05,-1.723300000000e-05,-8.665100000000e-07
332,3.320000000000e-02,-2.314350000000e-05,-1.736831000000e-05,3.604348000000e-05,-1.658600000000e-05,-7.773800000000e-07,-4.527440000000e-05,-1.234600000000e-06,5.262900000000e-08,-3.823900000000e-07,-8.541900000000e-07,-1.125800000000e-05,-1.858059000000e-05,4.356000000000e-05,-1.779500000000e-05,-7.780200000000e-07,-7.366450000000e-05,-1.239435000000e-05,-4.772261000000e-06,-1.152700000000e-05,-8.693800000000e-07
333,3.330000000000e-02,-3.098850000000e-05,-8.005169000000e-06,6.795850000000e-05,-7.236600000000e-06,-7.774800000000e-07,2.608310000000e-05,3.514374000000e-06,7.811129000000e-05,4.369600000000e-06,-8.568400000000e-07,-1.904860000000e-05,-1.760869000000e-05,7.048582000000e-05,-1.683700000000e-05,-7.780000000000e-07,-2.162300000000e-05,-7.572554000000e-06,7.038291000000e-05,-6.702800000000e-06,-8.712400000000e-07
334,3.340000000000e-02,1.504440000000e-05,3.433931000000e-05,9.132640000000e-05,3.510800000000e-05,-7.824100000000e-07,8.819980000000e-05,9.271243000000e-06,1.347336000000e-04,1.012800000000e-05,-8.609700000000e-07,2.016030000000e-05,2.345152000000e-05,8.755882000000e-05,2.421900000000e-05,-7.823300000000e-07,2.541990000000e-05,-2.736102000000e-06,1.230363000000e-04,-1.865800000000e-06,-8.741900000000e-07
335,3.350000000000e-02,7.933540000000e-05,7.854129000000e-05,9.366785000000e-05,7.932100000000e-05,-7.906400000000e-07,1.320630000000e-04,2.446068000000e-05,1.538057000000e-04,2.532000000000e-05,-8.651900000000e-07,7.241560000000e-05,7.095277000000e-05,8.470270000000e-05,7.173000000000e-05,-7.886800000000e-07,6.777470000000e-05,1.168715000000e-05,1.376387000000e-04,1.255900000000e-05,-8.773400000000e-07
336,3.360000000000e-02,1.392862000000e-04,9.714351000000e-05,7.370027000000e-05,9.794100000000e-05,-8.010400000000e-07,1.534524000000e-04,3.614892000000e-05,1.329948000000e-04,3.701700000000e-05,-8.716400000000e-07,1.305429000000e-04,9.231595000000e-05,6.592861000000e-05,9.311000000000e-05,-7.976800000000e-07,9.559330000000e-05,2.522137000000e-05,1.172150000000e-04,2.610100000000e-05,-8.829900000000e-07
337,3.370000000000e-02,1.673856000000e-04,7.743143000000e-05,3.407519000000e-05,7.825000000000e-05,-8.100200000000e-07,1.440512000000e-04,3.722416000000e-05,7.985224000000e-05,3.810400000000e-05,-8.799000000000e-07,1.659244000000e-04,7.692884000000e-05,3.318969000000e-05,7.774200000000e-05,-8.063900000000e-07,9.449240000000e-05,3.086917000000e-05,6.925171000000e-05,3.175900000000e-05,-8.904100000000e-07
338,3.380000000000e-02,1.522971000000e-04,3.800228000000e-05,-5.284063000000e-06,3.882700000000e-05,-8.152000000000e-07,1.019509000000e-04,2.871014000000e-05,1.640445000000e-05,2.960000000000e-05,-8.879500000000e-07,1.596744000000e-04,4.190657000000e-05,2.969723000000e-06,4.272600000000e-05,-8.120400000000e-07,6.035090000000e-05,2.833670000000e-05,1.167202000000e-05,2.923500000000e-05,-8.982500000000e-07
339,3.390000000000e-02,9.981510000000e-05,-3.537817000000e-06,-2.679170000000e-05,-2.708400000000e-06,-8.212700000000e-07,3.787170000000e-05,8.156716000000e-06,-3.282024000000e-05,9.056200000000e-06,-8.949600000000e-07,1.095851000000e-04,3.792886000000e-06,-1.204061000000e-05,4.618400000000e-06,-8.189600000000e-07,4.538000000000e-06,1.496609000000e-05,-3.408373000000e-05,1.587500000000e-05,-9.060000000000e-07
340,3.400000000000e-02,3.608670000000e-05,-2.034112000000e-05,-1.583434000000e-05,-1.951800000000e-05,-8.211000000000e-07,-5.604910000000e-05,-9.086796000000e-06,-7.303950000000e-05,-8.187700000000e-06,-8.963500000000e-07,5.179140000000e-05,-5.788900000000e-06,3.316992000000e-06,-4.970300000000e-06,-8.192200000000e-07,-7.855830000000e-05,4.220096000000e-06,-6.712359000000e-05,5.130300000000e-06,-9.086000000000e-07
341,3.410000000000e-02,-3.938270000000e-05,-2.545070000000e-05,1.136604000000e-05,-2.464200000000e-05,-8.164400000000e-07,-1.100060000000e-05,-3.629181000000e-06,-3.870694000000e-05,-2.731300000000e-06,-8.990400000000e-07,-3.685900000000e-05,-9.433985000000e-06,2.195105000000e-05,-8.625100000000e-06,-8.147400000000e-07,-5.321710000000e-05,3.851641000000e-06,-3.648689000000e-05,4.764000000000e-06,-9.134200000000e-07
342,3.420000000000e-02,-7.572920000000e-05,7.126272000000e-06,4.094159000000e-05,7.939200000000e-06,-8.201200000000e-07,2.211070000000e-05,1.442800000000e-05,8.367203000000e-06,1.532900000000e-05,-9.055500000000e-07,-7.067930000000e-05,2.059937000000e-05,4.070624000000e-05,2.141300000000e-05,-8.201100000000e-07,-1.058330000000e-05,2.182852000000e-05,6.714733000000e-06,2.274400000000e-05,-9.202800000000e-07
343,3.430000000000e-02,-8.107400000000e-05,3.524631000000e-05,4.134158000000e-05,3.606500000000e-05,-8.268300000000e-07,5.354210000000e-05,4.156283000000e-05,4.491895000000e-05,4.246800000000e-05,-9.131700000000e-07,-6.878390000000e-05,4.498739000000e-05,3.528258000000e-05,4.580700000000e-05,-8.272600000000e-07,3.853800000000e-05,4.204297000000e-05,4.659994000000e-05,4.296600000000e-05,-9.286600000000e-07
344,3.440000000000e-02,-7.431940000000e-05,3.510650000000e-05,3.256001000000e-05,3.594600000000e-05,-8.368200000000e-07,1.015137000000e-04,5.022627000000e-05,7.886552000000e-05,5.114700000000e-05,-9.208200000000e-07,-4.715270000000e-05,4.184523000000e-05,2.852196000000e-05,4.268600000000e-05,-8.375400000000e-07,9.317760000000e-05,4.625618000000e-05,8.234241000000e-05,4.719500000000e-05,-9.377700000000e-07
345,3.450000000000e-02,-4.276850000000e-05,2.289040000000e-05,2.222508000000e-05,2.373600000000e-05,-8.472600000000e-07,1.399572000000e-04,4.727766000000e-05,9.309374000000e-05,4.820400000000e-05,-9.285400000000e-07,-9.823600000000e-06,2.716538000000e-05,2.396753000000e-05,2.801400000000e-05,-8.482500000000e-07,1.313105000000e-04,4.676261000000e-05,9.964575000000e-05,4.770500000000e-05,-9.461200000000e-07
346,3.460000000000e-02,9.826000000000e-07,3.537224000000e-06,1.115929000000e-05,4.399600000000e-06,-8.563500000000e-07,1.601918000000e-04,4.540387000000e-05,9.307096000000e-05,4.634500000000e-05,-9.383300000000e-07,2.370770000000e-05,3.382939000000e-06,1.628174000000e-05,4.248500000000e-06,-8.579300000000e-07,1.505421000000e-04,4.926286000000e-05,9.643550000000e-05,5.022000000000e-05,-9.564200000000e-07
347,3.470000000000e-02,1.256670000000e-05,-1.261684000000e-05,-1.182503000000e-05,-1.175300000000e-05,-8.636400000000e-07,1.482267000000e-04,5.330575000000e-05,7.786119000000e-05,5.424900000000e-05,-9.467600000000e-07,1.663740000000e-05,-1.651809000000e-05,-5.372830000000e-06,-1.565200000000e-05,-8.656700000000e-07,1.465330000000e-04,5.707541000000e-05,7.314927000000e-05,5.803700000000e-05,-9.660200000000e-07
348,3.480000000000e-02,-2.814450000000e-05,-2.008291000000e-05,-5.545903000000e-05,-1.921100000000e-05,-8.712500000000e-07,1.039482000000e-04,6.239933000000e-05,4.315966000000e-05,6.335400000000e-05,-9.554500000000e-07,-4.020420000000e-05,-2.388585000000e-05,-4.728893000000e-05,-2.301300000000e-05,-8.731100000000e-07,1.191646000000e-04,6.131368000000e-05,3.411989000000e-05,6.229100000000e-05,-9.756200000000e-07
349,3.490000000000e-02,-8.333060000000e-05,-1.860500000000e-05,-9.290106000000e-05,-1.772800000000e-05,-8.798300000000e-07,6.277130000000e-05,5.938943000000e-05,9.728662000000e-06,6.035400000000e-05,-9.633600000000e-07,-9.978910000000e-05,-1.895446000000e-05,-8.250588000000e-05,-1.807500000000e-05,-8.816000000000e-07,9.142780000000e-05,5.117671000000e-05,3.305336000000e-06,5.216300000000e-05,-9.833300000000e-07
350,3.500000000000e-02,-1.453886000000e-04,-1.127201000000e-05,-1.325505000000e-04,-1.039300000000e-05,-8.827100000000e-07,8.267200000000e-06,3.354164000000e-05,-2.869798000000e-05,3.451900000000e-05,-9.663000000000e-07,-1.504049000000e-04,-4.239290000000e-07,-1.112885000000e-04,4.514100000000e-07,-8.838200000000e-07,5.309230000000e-05,2.866965000000e-05,-1.882986000000e-05,2.966200000000e-05,-9.851600000000e-07
351,3.510000000000e-02,-1.167274000000e-04,-1.138623000000e-05,-8.998543000000e-05,-1.050500000000e-05,-8.770500000000e-07,1.771280000000e-05,2.156693000000e-05,-2.622428000000e-05,2.253400000000e-05,-9.684000000000e-07,-1.130964000000e-04,2.147827000000e-06,-7.894865000000e-05,3.030100000000e-06,-8.774000000000e-07,3.185010000000e-05,1.304197000000e-05,-2.656223000000e-05,1.402800000000e-05,-9.849400000000e-07
352,3.520000000000e-02,-1.105570000000e-04,-1.796891000000e-05,-3.208597000000e-05,-1.709300000000e-05,-8.776500000000e-07,6.194790000000e-05,2.131303000000e-05,1.567804000000e-05,2.228600000000e-05,-9.742500000000e-07,-9.958000000000e-05,-1.328239000000e-05,-3.151460000000e-05,-1.240300000000e-05,-8.780700000000e-07,4.902040000000e-05,1.015967000000e-05,4.899285000000e-06,1.114800000000e-05,-9.898200000000e-07
353,3.530000000000e-02,-6.494580000000e-05,-2.300558000000e-05,1.487080000000e-05,-2.212900000000e-05,-8.768500000000e-07,7.472510000000e-05,1.780978000000e-05,3.779815000000e-05,1.879000000000e-05,-9.789600000000e-07,-5.469090000000e-05,-2.967943000000e-05,5.899716000000e-06,-2.880100000000e-05,-8.767900000000e-07,4.458970000000e-05,1.540177000000e-05,2.981331000000e-05,1.639300000000e-05,-9.936500000000e-07
354,3.540000000000e-02,3.584670000000e-05,1.024300000000e-08,5.647746000000e-05,8.825700000000e-07,-8.822300000000e-07,7.593030000000e-05,1.755905000000e-05,5.834573000000e-05,1.854300000000e-05,-9.861100000000e-07,1.040000000000e-07,-1.740622000000e-05,3.632586000000e-05,-1.653400000000e-05,-8.802300000000e-07,3.125800000000e-05,2.387581000000e-05,5.264610000000e-05,2.487200000000e-05,-9.999500000000e-07
355,3.550000000000e-02,1.241481000000e-04,4.475807000000e-05,6.930569000000e-05,4.563700000000e-05,-8.907200000000e-07,9.467340000000e-05,2.925589000000e-05,8.607836000000e-05,3.024400000000e-05,-9.921200000000e-07,4.831570000000e-05,2.611942000000e-05,4.543016000000e-05,2.699400000000e-05,-8.867900000000e-07,4.279000000000e-05,3.918349000000e-05,7.989162000000e-05,4.018500000000e-05,-1.005700000000e-06
356,3.560000000000e-02,1.639780000000e-04,8.245322000000e-05,5.445562000000e-05,8.334700000000e-05,-9.005100000000e-07,1.293436000000e-04,4.517508000000e-05,1.021552000000e-04,4.617200000000e-05,-9.994300000000e-07,8.231430000000e-05,7.188780000000e-05,3.302597000000e-05,7.277500000000e-05,-8.959500000000e-07,7.764880000000e-05,5.185196000000e-05,9.476353000000e-05,5.286400000000e-05,-1.013300000000e-06
357,3.570000000000e-02,1.572000000000e-04,8.765938000000e-05,2.332120000000e-05,8.857100000000e-05,-9.109700000000e-07,1.593781000000e-04,4.917027000000e-05,8.494958000000e-05,5.017700000000e-05,-1.007900000000e-06,8.979160000000e-05,8.670813000000e-05,7.105316000000e-06,8.761300000000e-05,-9.067500000000e-07,1.147523000000e-04,4.870240000000e-05,7.702681000000e-05,4.972600000000e-05,-1.022900000000e-06
358,3.580000000000e-02,1.157047000000e-04,5.811781000000e-05,-1.250374000000e-05,5.904800000000e-05,-9.192400000000e-07,1.664088000000e-04,3.841978000000e-05,3.516607000000e-05,3.944100000000e-05,-1.017800000000e-06,7.048410000000e-05,6.331123000000e-05,-2.183222000000e-05,6.423600000000e-05,-9.156800000000e-07,1.321617000000e-04,3.232013000000e-05,2.738489000000e-05,3.335900000000e-05,-1.034200000000e-06
359,3.590000000000e-02,6.149600000000e-05,1.216470000000e-05,-3.829231000000e-05,1.310000000000e-05,-9.271400000000e-07,1.530908000000e-04,1.510773000000e-05,-1.596735000000e-05,1.613900000000e-05,-1.026400000000e-06,4.313730000000e-05,1.925089000000e-05,-3.971323000000e-05,2.018400000000e-05,-9.243100000000e-07,1.276933000000e-04,8.201403000000e-06,-2.390790000000e-05,9.248400000000e-06,-1.043900000000e-06
360,3.600000000000e-02,-3.592600000000e-05,-2.688907000000e-05,-7.866384000000e-05,-2.595500000000e-05,-9.267200000000e-07,9.875300000000e-05,-8.528240000000e-07,-5.876805000000e-05,1.735000000000e-07,-1.027500000000e-06,-2.470430000000e-05,-2.024322000000e-05,-6.484978000000e-05,-1.931000000000e-05,-9.244100000000e-07,9.958440000000e-05,3.192670000000e-07,-5.559481000000e-05,1.361400000000e-06,-1.046100000000e-06
361,3.610000000000e-02,-7.942290000000e-05,-1.194183000000e-06,-5.676927000000e-05,-2.851000000000e-07,-9.201700000000e-07,1.026400000000e-05,-2.688063000000e-05,-4.967922000000e-05,-2.585400000000e-05,-1.022000000000e-06,-6.302050000000e-05,-6.026076000000e-06,-5.092478000000e-05,-5.113300000000e-06,-9.200400000000e-07,4.915500000000e-06,-2.781331000000e-05,-5.045535000000e-05,-2.676300000000e-05,-1.042100000000e-06
362,3.620000000000e-02,-8.487080000000e-05,1.446861000000e-05,-2.596415000000e-05,1.538600000000e-05,-9.214600000000e-07,-5.914040000000e-05,-3.151174000000e-05,-3.325519000000e-05,-3.049300000000e-05,-1.022000000000e-06,-8.144140000000e-05,7.708463000000e-06,-2.635311000000e-05,8.624500000000e-06,-9.212200000000e-07,-7.824420000000e-05,-3.570917000000e-05,-4.051818000000e-05,-3.467100000000e-05,-1.043700000000e-06
363,3.630000000000e-02,-6.088810000000e-05,1.261474000000e-05,2.666215000000e-05,1.354200000000e-05,-9.239400000000e-07,-7.044650000000e-05,-1.543299000000e-05,-1.238860000000e-05,-1.441200000000e-05,-1.025300000000e-06,-6.091540000000e-05,1.389402000000e-05,2.532957000000e-05,1.481900000000e-05,-9.231200000000e-07,-9.415920000000e-05,-1.030877000000e-05,-1.380747000000e-05,-9.267900000000e-06,-1.047000000000e-06
364,3.640000000000e-02,-2.244790000000e-05,-6.350458000000e-06,7.445887000000e-05,-5.421300000000e-06,-9.255800000000e-07,-2.579430000000e-05,1.745316000000e-05,6.554985000000e-06,1.847500000000e-05,-1.032400000000e-06,-3.207510000000e-05,-5.913870000000e-07,6.992642000000e-05,3.355800000000e-07,-9.247100000000e-07,-5.500350000000e-05,2.214744000000e-05,8.860082000000e-06,2.319200000000e-05,-1.053700000000e-06
365,3.650000000000e-02,1.420210000000e-05,-1.604583000000e-05,9.803619000000e-05,-1.511900000000e-05,-9.265800000000e-07,2.140440000000e-05,5.481774000000e-05,-7.665875000000e-06,5.585000000000e-05,-1.041000000000e-06,-3.008350000000e-05,-1.294571000000e-05,8.951983000000e-05,-1.201900000000e-05,-9.254300000000e-07,-1.966700000000e-06,5.130872000000e-05,-3.180128000000e-06,5.236600000000e-05,-1.062500000000e-06
