step,tconv,GP2_s1_dCL,GP2_s1_dCD,GP2_s1_dCMz,GP2_s1_dCDp,GP2_s1_dCDv,GP2_s2_dCL,GP2_s2_dCD,GP2_s2_dCMz,GP2_s2_dCDp,GP2_s2_dCDv,NN2_s1_dCL,NN2_s1_dCD,NN2_s1_dCMz,NN2_s1_dCDp,NN2_s1_dCDv,NN2_s2_dCL,NN2_s2_dCD,NN2_s2_dCMz,NN2_s2_dCDp,NN2_s2_dCDv
307,3.070000000000e-02,7.452180000000e-05,6.354114000000e-05,4.707865000000e-06,6.451500000000e-05,-9.817100000000e-07,-1.257880000000e-04,3.368363000000e-05,-6.791494000000e-05,3.466600000000e-05,-9.833100000000e-07,7.700280000000e-05,7.352988000000e-05,5.477041000000e-06,7.450300000000e-05,-9.794900000000e-07,-1.277482000000e-04,4.479558000000e-05,-5.715030000000e-05,4.579800000000e-05,-1.002000000000e-06
308,3.080000000000e-02,6.462990000000e-05,6.397021000000e-05,-5.383200000000e-05,6.496000000000e-05,-9.908400000000e-07,-1.187344000000e-04,1.945636000000e-05,-6.582438000000e-05,2.045000000000e-05,-9.903000000000e-07,6.587150000000e-05,7.092187000000e-05,-6.048207000000e-05,7.191100000000e-05,-9.892500000000e-07,-1.215893000000e-04,2.047332000000e-05,-6.369071000000e-05,2.149100000000e-05,-1.010400000000e-06
309,3.090000000000e-02,2.208350000000e-05,4.534228000000e-05,-1.031492000000e-04,4.634300000000e-05,-9.973800000000e-07,-1.298746000000e-04,1.194940000000e-06,-4.951833000000e-05,2.193300000000e-06,-9.964200000000e-07,1.198740000000e-05,4.606808000000e-05,-1.179082000000e-04,4.706900000000e-05,-9.959900000000e-07,-1.339569000000e-04,-9.542682000000e-06,-5.410153000000e-05,-8.521100000000e-06,-1.017000000000e-06
310,3.100000000000e-02,-9.195070000000e-05,5.902990000000e-06,-1.342170000000e-04,6.909500000000e-06,-9.975200000000e-07,-1.758671000000e-04,-1.703219000000e-05,-5.112208000000e-05,-1.602600000000e-05,-1.002000000000e-06,-9.300590000000e-05,4.021016000000e-06,-1.373234000000e-04,5.027500000000e-06,-9.969000000000e-07,-1.733044000000e-04,-2.191977000000e-05,-5.182638000000e-05,-2.090100000000e-05,-1.021400000000e-06
311,3.110000000000e-02,-1.457160000000e-04,-4.563120000000e-06,-1.008162000000e-04,-3.566600000000e-06,-9.954400000000e-07,-2.166156000000e-04,-1.198193000000e-05,-5.294766000000e-05,-1.098100000000e-05,-1.006800000000e-06,-1.857107000000e-04,-2.263430000000e-05,-1.016147000000e-04,-2.164000000000e-05,-9.940900000000e-07,-2.271144000000e-04,-1.407812000000e-05,-5.464988000000e-05,-1.305600000000e-05,-1.025200000000e-06
312,3.120000000000e-02,-1.989493000000e-04,-2.101070000000e-05,-6.267318000000e-05,-2.001300000000e-05,-9.981800000000e-07,-2.159447000000e-04,1.348561000000e-05,-4.290864000000e-05,1.449400000000e-05,-1.019600000000e-06,-2.474975000000e-04,-3.653499000000e-05,-6.829734000000e-05,-3.553900000000e-05,-9.967700000000e-07,-2.159438000000e-04,1.061327000000e-05,-4.791415000000e-05,1.163900000000e-05,-1.037600000000e-06
313,3.130000000000e-02,-2.217752000000e-04,-4.257981000000e-05,-5.167281000000e-05,-4.157400000000e-05,-1.003300000000e-06,-1.308011000000e-04,3.911763000000e-05,-1.391220000000e-05,4.014200000000e-05,-1.028600000000e-06,-2.722003000000e-04,-5.360470000000e-05,-5.756563000000e-05,-5.260300000000e-05,-1.001500000000e-06,-1.357370000000e-04,4.041461000000e-05,-2.321933000000e-05,4.145400000000e-05,-1.045700000000e-06
314,3.140000000000e-02,-2.217865000000e-04,-4.238836000000e-05,-5.652089000000e-05,-4.138400000000e-05,-1.011100000000e-06,-1.689780000000e-05,4.917890000000e-05,2.106880000000e-05,5.021300000000e-05,-1.038400000000e-06,-2.498049000000e-04,-3.997585000000e-05,-6.093678000000e-05,-3.897700000000e-05,-1.009600000000e-06,-3.270040000000e-05,5.194406000000e-05,8.432447000000e-06,5.299500000000e-05,-1.055100000000e-06
315,3.150000000000e-02,-2.283282000000e-04,-3.362985000000e-05,-8.174467000000e-05,-3.261700000000e-05,-1.017100000000e-06,8.190630000000e-05,4.295522000000e-05,5.059100000000e-05,4.400300000000e-05,-1.047700000000e-06,-2.468160000000e-04,-1.951709000000e-05,-8.821303000000e-05,-1.850800000000e-05,-1.015400000000e-06,5.934350000000e-05,4.566606000000e-05,3.892731000000e-05,4.673300000000e-05,-1.065300000000e-06
316,3.160000000000e-02,-2.491016000000e-04,-1.797993000000e-05,-1.142681000000e-04,-1.696200000000e-05,-1.024600000000e-06,1.247539000000e-04,2.985728000000e-05,5.857986000000e-05,3.091700000000e-05,-1.056400000000e-06,-2.782591000000e-04,-1.892575000000e-06,-1.259741000000e-04,-8.758000000000e-07,-1.022700000000e-06,9.483650000000e-05,3.224296000000e-05,4.914272000000e-05,3.332100000000e-05,-1.074900000000e-06
317,3.170000000000e-02,-3.096880000000e-04,-4.068558000000e-06,-1.517435000000e-04,-3.043700000000e-06,-1.031700000000e-06,8.756310000000e-05,9.994359000000e-06,2.964256000000e-05,1.106200000000e-05,-1.065400000000e-06,-3.455392000000e-04,8.183444000000e-06,-1.646513000000e-04,9.208400000000e-06,-1.030500000000e-06,5.426010000000e-05,1.077559000000e-05,2.289646000000e-05,1.186300000000e-05,-1.084100000000e-06
318,3.180000000000e-02,-3.866820000000e-04,6.328170000000e-07,-1.769138000000e-04,1.671300000000e-06,-1.038400000000e-06,1.452260000000e-05,-8.323318000000e-06,-1.896394000000e-05,-7.246300000000e-06,-1.074300000000e-06,-4.139870000000e-04,5.773169000000e-06,-1.860218000000e-04,6.814300000000e-06,-1.038400000000e-06,-1.961000000000e-05,-1.228462000000e-05,-2.453379000000e-05,-1.118700000000e-05,-1.092400000000e-06
319,3.190000000000e-02,-4.411670000000e-04,-1.007682000000e-05,-1.852811000000e-04,-9.031300000000e-06,-1.045500000000e-06,-4.389370000000e-05,-2.118927000000e-05,-6.458419000000e-05,-2.010700000000e-05,-1.083300000000e-06,-4.540994000000e-04,-1.433222000000e-05,-1.910137000000e-04,-1.328400000000e-05,-1.046400000000e-06,-8.552990000000e-05,-3.206966000000e-05,-7.325364000000e-05,-3.096800000000e-05,-1.100300000000e-06
320,3.200000000000e-02,-4.482071000000e-04,-3.299008000000e-05,-1.915719000000e-04,-3.193500000000e-05,-1.047400000000e-06,-1.009577000000e-04,-2.843567000000e-05,-9.882241000000e-05,-2.734900000000e-05,-1.086300000000e-06,-4.608928000000e-04,-4.701868000000e-05,-1.917731000000e-04,-4.596200000000e-05,-1.047900000000e-06,-1.465749000000e-04,-4.129969000000e-05,-1.054594000000e-04,-4.019800000000e-05,-1.102300000000e-06
321,3.210000000000e-02,-3.868454000000e-04,-4.318106000000e-05,-1.712039000000e-04,-4.214200000000e-05,-1.044000000000e-06,-9.944590000000e-05,-1.310633000000e-05,-1.011823000000e-04,-1.202300000000e-05,-1.087600000000e-06,-3.924289000000e-04,-6.441698000000e-05,-1.796829000000e-04,-6.337700000000e-05,-1.044300000000e-06,-1.457511000000e-04,-2.220865000000e-05,-1.097964000000e-04,-2.110900000000e-05,-1.104000000000e-06
322,3.220000000000e-02,-2.909880000000e-04,-3.167478000000e-05,-1.428302000000e-04,-3.063200000000e-05,-1.048000000000e-06,-1.693959000000e-04,-1.166930000000e-05,-1.075268000000e-04,-1.058300000000e-05,-1.090300000000e-06,-2.713644000000e-04,-4.161717000000e-05,-1.456786000000e-04,-4.057900000000e-05,-1.047400000000e-06,-2.224816000000e-04,-1.597424000000e-05,-1.151426000000e-04,-1.487100000000e-05,-1.107500000000e-06
323,3.230000000000e-02,-2.026362000000e-04,-1.967859000000e-05,-9.515550000000e-05,-1.863100000000e-05,-1.051500000000e-06,-2.151481000000e-04,-2.585383000000e-06,-8.077654000000e-05,-1.495100000000e-06,-1.095300000000e-06,-1.718288000000e-04,-1.882629000000e-05,-8.798097000000e-05,-1.778200000000e-05,-1.049800000000e-06,-2.573396000000e-04,-2.016789000000e-06,-9.108865000000e-05,-9.086200000000e-07,-1.113400000000e-06
324,3.240000000000e-02,-1.407769000000e-04,-1.277586000000e-05,-5.246808000000e-05,-1.172800000000e-05,-1.055000000000e-06,-2.214798000000e-04,1.733368000000e-05,-5.634204000000e-05,1.842900000000e-05,-1.103600000000e-06,-1.267830000000e-04,-5.460337000000e-06,-4.441975000000e-05,-4.416100000000e-06,-1.052000000000e-06,-2.460476000000e-04,2.477568000000e-05,-6.599718000000e-05,2.588800000000e-05,-1.122500000000e-06
325,3.250000000000e-02,-1.120921000000e-04,-6.013582000000e-06,-2.594161000000e-05,-4.957400000000e-06,-1.058100000000e-06,-2.198873000000e-04,2.816828000000e-05,-5.120525000000e-05,2.928000000000e-05,-1.113500000000e-06,-1.178004000000e-04,4.247164000000e-06,-2.004559000000e-05,5.300700000000e-06,-1.054900000000e-06,-2.253791000000e-04,4.179549000000e-05,-5.654564000000e-05,4.292600000000e-05,-1.133000000000e-06
326,3.260000000000e-02,-1.167677000000e-04,1.196551000000e-06,-2.620215000000e-05,2.250800000000e-06,-1.062700000000e-06,-2.200507000000e-04,2.474025000000e-05,-7.102641000000e-05,2.586300000000e-05,-1.124800000000e-06,-1.268952000000e-04,1.182137000000e-05,-2.023772000000e-05,1.287400000000e-05,-1.060700000000e-06,-2.093194000000e-04,3.873141000000e-05,-7.081476000000e-05,3.987500000000e-05,-1.145800000000e-06
327,3.270000000000e-02,-1.357137000000e-04,7.673227000000e-06,-4.909820000000e-05,8.739400000000e-06,-1.069900000000e-06,-2.300674000000e-04,1.153693000000e-05,-1.089193000000e-04,1.267400000000e-05,-1.135800000000e-06,-1.410637000000e-04,1.694789000000e-05,-4.325471000000e-05,1.801500000000e-05,-1.069600000000e-06,-2.159356000000e-04,2.295408000000e-05,-1.077582000000e-04,2.411600000000e-05,-1.158600000000e-06
328,3.280000000000e-02,-1.445747000000e-04,1.597042000000e-05,-7.212436000000e-05,1.704300000000e-05,-1.080100000000e-06,-2.516190000000e-04,-4.904320000000e-06,-1.445757000000e-04,-3.758700000000e-06,-1.145600000000e-06,-1.448950000000e-04,2.300608000000e-05,-6.757650000000e-05,2.408000000000e-05,-1.080700000000e-06,-2.435592000000e-04,3.705257000000e-06,-1.473108000000e-04,4.875600000000e-06,-1.169800000000e-06
329,3.290000000000e-02,-1.475223000000e-04,1.395683000000e-05,-8.736046000000e-05,1.504800000000e-05,-1.090600000000e-06,-2.876937000000e-04,-2.032473000000e-05,-1.715223000000e-04,-1.916800000000e-05,-1.155600000000e-06,-1.433083000000e-04,1.877303000000e-05,-8.300751000000e-05,1.986400000000e-05,-1.091600000000e-06,-2.844655000000e-04,-1.563955000000e-05,-1.777436000000e-04,-1.445700000000e-05,-1.180600000000e-06
330,3.300000000000e-02,-1.341566000000e-04,5.913432000000e-06,-8.586017000000e-05,7.003300000000e-06,-1.091800000000e-06,-3.049849000000e-04,-2.935592000000e-05,-1.739883000000e-04,-2.819500000000e-05,-1.160000000000e-06,-9.596670000000e-05,1.206911000000e-05,-7.493326000000e-05,1.316000000000e-05,-1.093100000000e-06,-2.953613000000e-04,-2.861408000000e-05,-1.730195000000e-04,-2.742700000000e-05,-1.186000000000e-06
331,3.310000000000e-02,-1.427778000000e-04,4.722648000000e-06,-5.160482000000e-05,5.803400000000e-06,-1.078000000000e-06,-3.284799000000e-04,-2.535986000000e-05,-1.577937000000e-04,-2.420300000000e-05,-1.162100000000e-06,-1.134667000000e-04,1.414451000000e-06,-4.684173000000e-05,2.497800000000e-06,-1.080400000000e-06,-3.481331000000e-04,-4.121243000000e-05,-1.557492000000e-04,-4.002700000000e-05,-1.188300000000e-06
332,3.320000000000e-02,-1.645446000000e-04,-2.462448000000e-05,-1.652687000000e-05,-2.354400000000e-05,-1.078200000000e-06,-2.834178000000e-04,-1.884664000000e-05,-9.395101000000e-05,-1.768100000000e-05,-1.167100000000e-06,-1.633651000000e-04,-2.681186000000e-05,-1.888860000000e-05,-2.572900000000e-05,-1.079100000000e-06,-3.160428000000e-04,-3.562836000000e-05,-9.823773000000e-05,-3.443700000000e-05,-1.192700000000e-06
333,3.330000000000e-02,-1.555375000000e-04,-1.570184000000e-05,1.601047000000e-05,-1.463600000000e-05,-1.077500000000e-06,-2.076475000000e-04,-1.984856000000e-05,-2.787399000000e-05,-1.867900000000e-05,-1.172700000000e-06,-1.531710000000e-04,-2.787714000000e-05,1.004404000000e-05,-2.680900000000e-05,-1.078300000000e-06,-2.602346000000e-04,-3.509394000000e-05,-3.337842000000e-05,-3.390000000000e-05,-1.197200000000e-06
334,3.340000000000e-02,-1.074964000000e-04,2.830391000000e-05,4.212788000000e-05,2.937100000000e-05,-1.080900000000e-06,-1.407924000000e-04,-1.235547000000e-05,2.373871000000e-05,-1.118200000000e-05,-1.178100000000e-06,-1.087917000000e-04,1.372895000000e-05,3.348198000000e-05,1.479700000000e-05,-1.081200000000e-06,-2.103061000000e-04,-2.588453000000e-05,1.297760000000e-05,-2.468800000000e-05,-1.201400000000e-06
335,3.350000000000e-02,-5.282070000000e-05,7.198408000000e-05,4.763788000000e-05,7.305800000000e-05,-1.089500000000e-06,-9.711220000000e-05,7.127398000000e-06,4.219574000000e-05,8.301700000000e-06,-1.184400000000e-06,-6.326460000000e-05,6.038920000000e-05,3.771952000000e-05,6.146100000000e-05,-1.088000000000e-06,-1.699720000000e-04,-4.988890000000e-06,2.309301000000e-05,-3.793900000000e-06,-1.206800000000e-06
336,3.360000000000e-02,3.451700000000e-06,8.649670000000e-05,3.663675000000e-05,8.759500000000e-05,-1.099000000000e-06,-7.197810000000e-05,2.118961000000e-05,2.894206000000e-05,2.237900000000e-05,-1.192800000000e-06,-6.710500000000e-06,7.845430000000e-05,3.139338000000e-05,7.954900000000e-05,-1.096200000000e-06,-1.385840000000e-04,1.141534000000e-05,5.625701000000e-06,1.262600000000e-05,-1.214600000000e-06
337,3.370000000000e-02,3.859980000000e-05,7.262739000000e-05,8.902876000000e-06,7.373400000000e-05,-1.108800000000e-06,-6.869960000000e-05,2.872664000000e-05,-7.228008000000e-06,2.992200000000e-05,-1.203000000000e-06,3.636850000000e-05,7.054360000000e-05,1.268516000000e-05,7.164500000000e-05,-1.105800000000e-06,-1.250627000000e-04,2.229930000000e-05,-2.846307000000e-05,2.351500000000e-05,-1.224300000000e-06
338,3.380000000000e-02,3.548810000000e-05,2.806146000000e-05,-2.445531000000e-05,2.918700000000e-05,-1.114300000000e-06,-9.217470000000e-05,1.238291000000e-05,-4.943433000000e-05,1.360000000000e-05,-1.212400000000e-06,4.192670000000e-05,3.221866000000e-05,-1.085751000000e-05,3.333900000000e-05,-1.111600000000e-06,-1.381822000000e-04,9.666198000000e-06,-6.544742000000e-05,1.090300000000e-05,-1.233500000000e-06
339,3.390000000000e-02,5.308000000000e-06,-7.602259000000e-06,-3.728808000000e-05,-6.481700000000e-06,-1.119800000000e-06,-1.354738000000e-04,-1.177807000000e-05,-7.352687000000e-05,-1.055500000000e-05,-1.219800000000e-06,1.393840000000e-05,1.574614000000e-06,-1.778591000000e-05,2.693700000000e-06,-1.118100000000e-06,-1.728233000000e-04,-9.271672000000e-06,-8.486571000000e-05,-8.029800000000e-06,-1.241600000000e-06
340,3.400000000000e-02,-4.814960000000e-05,-2.909066000000e-05,-2.905955000000e-05,-2.796900000000e-05,-1.119600000000e-06,-2.285175000000e-04,-3.794031000000e-05,-1.022488000000e-04,-3.671600000000e-05,-1.222200000000e-06,-3.948450000000e-05,-1.266777000000e-05,-1.026879000000e-05,-1.155100000000e-05,-1.118200000000e-06,-2.591853000000e-04,-2.994858000000e-05,-1.046741000000e-04,-2.870100000000e-05,-1.244800000000e-06
341,3.410000000000e-02,-1.066754000000e-04,-3.343565000000e-05,4.854846000000e-06,-3.233100000000e-05,-1.112900000000e-06,-1.990473000000e-04,-3.774000000000e-05,-6.275909000000e-05,-3.651800000000e-05,-1.223800000000e-06,-1.081504000000e-04,-1.502465000000e-05,1.387471000000e-05,-1.392000000000e-05,-1.112000000000e-06,-2.517966000000e-04,-3.346011000000e-05,-6.556404000000e-05,-3.221300000000e-05,-1.248600000000e-06
342,3.420000000000e-02,-1.552654000000e-04,5.761940000000e-07,2.673499000000e-05,1.678400000000e-06,-1.116200000000e-06,-1.907684000000e-04,-1.396908000000e-05,-2.742155000000e-05,-1.275200000000e-05,-1.230500000000e-06,-1.512943000000e-04,1.556735000000e-05,2.379825000000e-05,1.667200000000e-05,-1.117400000000e-06,-2.360897000000e-04,-7.197054000000e-06,-3.215298000000e-05,-5.954500000000e-06,-1.255800000000e-06
343,3.430000000000e-02,-1.609073000000e-04,2.823488000000e-05,2.940715000000e-05,2.935400000000e-05,-1.122600000000e-06,-1.583671000000e-04,2.306077000000e-05,5.583237000000e-06,2.429200000000e-05,-1.238800000000e-06,-1.476775000000e-04,3.791293000000e-05,1.963909000000e-05,3.903600000000e-05,-1.124700000000e-06,-1.842975000000e-04,2.521761000000e-05,5.573974000000e-06,2.647700000000e-05,-1.265300000000e-06
344,3.440000000000e-02,-1.671064000000e-04,3.474869000000e-05,1.267268000000e-05,3.587800000000e-05,-1.133300000000e-06,-9.381840000000e-05,4.963431000000e-05,3.155593000000e-05,5.087400000000e-05,-1.248500000000e-06,-1.348752000000e-04,4.025450000000e-05,6.499759000000e-06,4.138600000000e-05,-1.135900000000e-06,-1.097018000000e-04,4.804965000000e-05,3.325049000000e-05,4.931800000000e-05,-1.277000000000e-06
345,3.450000000000e-02,-1.418021000000e-04,2.159989000000e-05,-1.820637000000e-06,2.274800000000e-05,-1.144900000000e-06,-1.230840000000e-05,5.368736000000e-05,4.482716000000e-05,5.494600000000e-05,-1.259300000000e-06,-9.946660000000e-05,2.431498000000e-05,7.691340000000e-07,2.546800000000e-05,-1.147800000000e-06,-2.473380000000e-05,5.409041000000e-05,4.877129000000e-05,5.537700000000e-05,-1.288800000000e-06
346,3.460000000000e-02,-1.025914000000e-04,4.581194000000e-06,-1.346157000000e-05,5.736400000000e-06,-1.154200000000e-06,5.185830000000e-05,5.191209000000e-05,4.648067000000e-05,5.318100000000e-05,-1.270600000000e-06,-6.840110000000e-05,3.561309000000e-06,-4.823438000000e-06,4.720000000000e-06,-1.157800000000e-06,3.920760000000e-05,5.360444000000e-05,4.548497000000e-05,5.490500000000e-05,-1.301000000000e-06
347,3.470000000000e-02,-1.004361000000e-04,-1.563489000000e-05,-3.695514000000e-05,-1.447200000000e-05,-1.161900000000e-06,5.897300000000e-05,4.671896000000e-05,3.175908000000e-05,4.799900000000e-05,-1.281300000000e-06,-8.642740000000e-05,-1.902180000000e-05,-2.590342000000e-05,-1.785500000000e-05,-1.166000000000e-06,5.102830000000e-05,4.501763000000e-05,2.053648000000e-05,4.633100000000e-05,-1.312900000000e-06
348,3.480000000000e-02,-1.409350000000e-04,-2.536771000000e-05,-6.991608000000e-05,-2.420100000000e-05,-1.168800000000e-06,1.439720000000e-05,4.232667000000e-05,9.547480000000e-06,4.361700000000e-05,-1.290600000000e-06,-1.475271000000e-04,-2.751855000000e-05,-5.780928000000e-05,-2.634800000000e-05,-1.172900000000e-06,1.803010000000e-05,3.391482000000e-05,-7.301857000000e-06,3.524000000000e-05,-1.323100000000e-06
349,3.490000000000e-02,-2.021002000000e-04,-2.587216000000e-05,-1.014051000000e-04,-2.470200000000e-05,-1.176900000000e-06,-4.957300000000e-05,3.385129000000e-05,-6.872740000000e-06,3.514600000000e-05,-1.297400000000e-06,-2.186076000000e-04,-2.447072000000e-05,-8.875292000000e-05,-2.329700000000e-05,-1.181100000000e-06,-3.636950000000e-05,1.915149000000e-05,-2.061761000000e-05,2.047900000000e-05,-1.329900000000e-06
350,3.500000000000e-02,-2.524453000000e-04,-1.967455000000e-05,-1.303217000000e-04,-1.849800000000e-05,-1.179600000000e-06,-1.286432000000e-04,1.082550000000e-05,-1.759229000000e-05,1.213400000000e-05,-1.298200000000e-06,-2.619276000000e-04,-8.657702000000e-06,-1.088164000000e-04,-7.481700000000e-06,-1.183300000000e-06,-9.962850000000e-05,2.704335000000e-06,-1.322596000000e-05,4.038800000000e-06,-1.329400000000e-06
351,3.510000000000e-02,-2.098695000000e-04,-1.385115000000e-05,-8.609612000000e-05,-1.268300000000e-05,-1.173500000000e-06,-8.900050000000e-05,2.133304000000e-05,1.867371000000e-05,2.262000000000e-05,-1.299100000000e-06,-2.125439000000e-04,-1.762908000000e-06,-7.461102000000e-05,-5.902700000000e-07,-1.176400000000e-06,-8.559530000000e-05,1.327196000000e-05,1.707051000000e-05,1.458800000000e-05,-1.327600000000e-06
352,3.520000000000e-02,-1.996861000000e-04,-2.212586000000e-05,-3.659911000000e-05,-2.095000000000e-05,-1.174900000000e-06,-1.507540000000e-05,3.652082000000e-05,7.387357000000e-05,3.782300000000e-05,-1.305900000000e-06,-1.945348000000e-04,-2.085102000000e-05,-3.605233000000e-05,-1.967100000000e-05,-1.177900000000e-06,-3.418690000000e-05,2.795347000000e-05,6.231210000000e-05,2.928100000000e-05,-1.333700000000e-06
353,3.530000000000e-02,-1.450199000000e-04,-2.200567000000e-05,2.106943000000e-06,-2.083900000000e-05,-1.173800000000e-06,3.796590000000e-05,4.560059000000e-05,9.486580000000e-05,4.690700000000e-05,-1.311600000000e-06,-1.384400000000e-04,-3.239938000000e-05,-7.307051000000e-06,-3.122800000000e-05,-1.176300000000e-06,6.912900000000e-06,4.624691000000e-05,8.592900000000e-05,4.757800000000e-05,-1.338600000000e-06
354,3.540000000000e-02,-4.446270000000e-05,-2.508689000000e-06,3.027461000000e-05,-1.338900000000e-06,-1.179600000000e-06,5.781120000000e-05,3.793235000000e-05,9.215329000000e-05,3.925300000000e-05,-1.320700000000e-06,-8.156200000000e-05,-2.204238000000e-05,8.857829000000e-06,-2.087100000000e-05,-1.180200000000e-06,1.628230000000e-05,4.587735000000e-05,8.546378000000e-05,4.722200000000e-05,-1.347100000000e-06
355,3.550000000000e-02,3.851130000000e-05,4.587337000000e-05,3.505575000000e-05,4.704700000000e-05,-1.187900000000e-06,7.697450000000e-05,4.103833000000e-05,9.638903000000e-05,4.236100000000e-05,-1.327200000000e-06,-3.614040000000e-05,2.810026000000e-05,9.411621000000e-06,2.927100000000e-05,-1.186500000000e-06,2.915460000000e-05,5.018706000000e-05,8.938965000000e-05,5.153600000000e-05,-1.353700000000e-06
356,3.560000000000e-02,6.282070000000e-05,7.886531000000e-05,1.225631000000e-05,8.005400000000e-05,-1.198000000000e-06,9.794680000000e-05,4.335510000000e-05,9.885174000000e-05,4.468500000000e-05,-1.333700000000e-06,-1.568040000000e-05,7.192527000000e-05,-1.086371000000e-05,7.310900000000e-05,-1.196200000000e-06,4.799870000000e-05,4.698061000000e-05,9.067822000000e-05,4.833900000000e-05,-1.360600000000e-06
357,3.570000000000e-02,4.684650000000e-05,8.698648000000e-05,-1.848249000000e-05,8.819300000000e-05,-1.207900000000e-06,1.197302000000e-04,4.906222000000e-05,8.770386000000e-05,5.039800000000e-05,-1.339300000000e-06,-1.679650000000e-05,9.094440000000e-05,-3.586530000000e-05,9.214900000000e-05,-1.206700000000e-06,7.149660000000e-05,4.438198000000e-05,7.806287000000e-05,4.574700000000e-05,-1.367200000000e-06
358,3.580000000000e-02,6.202200000000e-06,5.429303000000e-05,-4.800241000000e-05,5.551500000000e-05,-1.216600000000e-06,1.319870000000e-04,4.368316000000e-05,5.414980000000e-05,4.502900000000e-05,-1.348400000000e-06,-3.604520000000e-05,6.324434000000e-05,-5.765640000000e-05,6.446600000000e-05,-1.216500000000e-06,8.925450000000e-05,3.360022000000e-05,4.379499000000e-05,3.497500000000e-05,-1.377700000000e-06
359,3.590000000000e-02,-4.944250000000e-05,7.205457000000e-06,-7.148242000000e-05,8.437700000000e-06,-1.223700000000e-06,1.269008000000e-04,3.183826000000e-05,1.102450000000e-05,3.319400000000e-05,-1.356000000000e-06,-6.634580000000e-05,1.524181000000e-05,-7.208725000000e-05,1.647500000000e-05,-1.224600000000e-06,9.188950000000e-05,2.262293000000e-05,7.311780000000e-07,2.400900000000e-05,-1.386400000000e-06
360,3.600000000000e-02,-1.563849000000e-04,-3.630747000000e-05,-1.105837000000e-04,-3.508100000000e-05,-1.222900000000e-06,9.093190000000e-05,2.122424000000e-05,-2.869219000000e-05,2.257500000000e-05,-1.356900000000e-06,-1.472135000000e-04,-3.194880000000e-05,-9.609825000000e-05,-3.071900000000e-05,-1.224400000000e-06,8.354940000000e-05,2.162707000000e-05,-2.671813000000e-05,2.300500000000e-05,-1.388500000000e-06
361,3.610000000000e-02,-2.255652000000e-04,-1.809675000000e-05,-1.112283000000e-04,-1.689200000000e-05,-1.214800000000e-06,1.499500000000e-06,-9.135189000000e-06,-2.669485000000e-05,-7.780700000000e-06,-1.348800000000e-06,-2.108540000000e-04,-2.653837000000e-05,-1.021161000000e-04,-2.532500000000e-05,-1.218800000000e-06,-3.484600000000e-06,-8.710363000000e-06,-2.626234000000e-05,-7.319400000000e-06,-1.382100000000e-06
362,3.620000000000e-02,-2.644846000000e-04,-2.031391000000e-06,-9.774572000000e-05,-8.236500000000e-07,-1.215600000000e-06,-6.059990000000e-05,-1.808821000000e-05,-4.068167000000e-06,-1.674400000000e-05,-1.347300000000e-06,-2.594184000000e-04,-1.166761000000e-05,-9.319350000000e-05,-1.045700000000e-05,-1.219500000000e-06,-7.351950000000e-05,-2.014147000000e-05,-8.684629000000e-06,-1.876500000000e-05,-1.382600000000e-06
363,3.630000000000e-02,-2.708817000000e-04,-6.929902000000e-06,-6.011546000000e-05,-5.712000000000e-06,-1.217000000000e-06,-8.110330000000e-05,-1.051624000000e-05,2.569591000000e-05,-9.175300000000e-06,-1.347700000000e-06,-2.661344000000e-04,-6.573747000000e-06,-5.572327000000e-05,-5.354500000000e-06,-1.220300000000e-06,-9.679210000000e-05,-4.071075000000e-06,2.619544000000e-05,-2.695500000000e-06,-1.383100000000e-06
364,3.640000000000e-02,-2.446484000000e-04,-1.690032000000e-05,-1.549465000000e-05,-1.568400000000e-05,-1.218900000000e-06,-4.737420000000e-05,2.691248000000e-05,5.846231000000e-05,2.825100000000e-05,-1.352900000000e-06,-2.469319000000e-04,-9.674725000000e-06,-1.495542000000e-05,-8.455700000000e-06,-1.222200000000e-06,-7.185050000000e-05,3.165269000000e-05,5.991822000000e-05,3.302800000000e-05,-1.387900000000e-06
365,3.650000000000e-02,-2.116080000000e-04,-2.407612000000e-05,5.796928000000e-06,-2.285900000000e-05,-1.219700000000e-06,-9.128200000000e-06,6.710891000000e-05,4.940096000000e-05,6.845700000000e-05,-1.359500000000e-06,-2.478234000000e-04,-1.821553000000e-05,-5.926060000000e-07,-1.699500000000e-05,-1.222700000000e-06,-3.402740000000e-05,6.222126000000e-05,4.946975000000e-05,6.360800000000e-05,-1.394800000000e-06
366,3.660000000000e-02,-1.709887000000e-04,-9.666441000000e-06,1.289033000000e-05,-8.448800000000e-06,-1.225600000000e-06,1.523840000000e-05,8.765905000000e-05,2.301376000000e-06,8.902500000000e-05,-1.370500000000e-06,-2.301813000000e-04,-8.478926000000e-06,3.407873000000e-06,-7.258000000000e-06,-1.228700000000e-06,-1.020830000000e-05,7.475640000000e-05,-5.677740000000e-07,7.616000000000e-05,-1.405700000000e-06
367,3.670000000000e-02,-1.635375000000e-04,2.099879000000e-05,-1.592445000000e-05,2.221600000000e-05,-1.232100000000e-06,-1.090450000000e-05,7.794257000000e-05,-7.471420000000e-05,7.932300000000e-05,-1.381100000000e-06,-2.100790000000e-04,1.937146000000e-05,-2.219715000000e-05,2.059200000000e-05,-1.235600000000e-06,-3.669580000000e-05,6.406784000000e-05,-8.012554000000e-05,6.548300000000e-05,-1.415400000000e-06
